[(0.03, 0.04), (0.01, 0.02), (0.08499999999999999, 0.09), (-0.375, -0.37)]
[(0.03, 0.04), (0.01, 0.02), (0.08499999999999999, 0.09), (-0.37, -0.365)]
[(0.03, 0.04), (0.01, 0.02), (0.08499999999999999, 0.09), (-0.365, -0.36)]
[(0.03, 0.04), (0.01, 0.02), (0.08499999999999999, 0.09), (-0.36, -0.355)]
[(0.03, 0.04), (0.01, 0.02), (0.08499999999999999, 0.09), (-0.355, -0.35)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.4, -0.395)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.395, -0.39)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.39, -0.385)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.385, -0.38)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.38, -0.375)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.375, -0.37)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.37, -0.365)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.365, -0.36)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.36, -0.355)]
[(0.03, 0.04), (0.01, 0.02), (0.09, 0.095), (-0.355, -0.35)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.4, -0.395)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.395, -0.39)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.39, -0.385)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.385, -0.38)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.38, -0.375)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.375, -0.37)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.37, -0.365)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.365, -0.36)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.36, -0.355)]
[(0.03, 0.04), (0.01, 0.02), (0.095, 0.1), (-0.355, -0.35)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.4, -0.395)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.395, -0.39)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.39, -0.385)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.385, -0.38)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.38, -0.375)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.375, -0.37)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.37, -0.365)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.365, -0.36)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.36, -0.355)]
[(0.03, 0.04), (0.01, 0.02), (0.1, 0.105), (-0.355, -0.35)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.4, -0.395)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.395, -0.39)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.39, -0.385)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.385, -0.38)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.38, -0.375)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.375, -0.37)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.37, -0.365)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.365, -0.36)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.36, -0.355)]
[(0.03, 0.04), (0.01, 0.02), (0.105, 0.11), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.06, 0.065), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.065, 0.06999999999999999), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.06999999999999999, 0.075), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.075, 0.08), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.08, 0.08499999999999999), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.08499999999999999, 0.09), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.09, 0.095), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.095, 0.1), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.1, 0.105), (-0.355, -0.35)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.4, -0.395)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.395, -0.39)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.39, -0.385)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.385, -0.38)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.38, -0.375)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.375, -0.37)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.37, -0.365)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.365, -0.36)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.36, -0.355)]
[(0.03, 0.04), (0.02, 0.03), (0.105, 0.11), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.06, 0.065), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.065, 0.06999999999999999), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.06999999999999999, 0.075), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.075, 0.08), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.08, 0.08499999999999999), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.08499999999999999, 0.09), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.09, 0.095), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.095, 0.1), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.1, 0.105), (-0.355, -0.35)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.4, -0.395)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.395, -0.39)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.39, -0.385)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.385, -0.38)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.38, -0.375)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.375, -0.37)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.37, -0.365)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.365, -0.36)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.36, -0.355)]
[(0.03, 0.04), (0.03, 0.04), (0.105, 0.11), (-0.355, -0.35)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.4, -0.395)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.395, -0.39)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.39, -0.385)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.385, -0.38)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.38, -0.375)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.375, -0.37)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.37, -0.365)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.365, -0.36)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.36, -0.355)]
[(0.03, 0.04), (0.04, 0.05), (0.06, 0.065), (-0.355, -0.35)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.4, -0.395)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.395, -0.39)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.39, -0.385)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.385, -0.38)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.38, -0.375)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.375, -0.37)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.37, -0.365)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.365, -0.36)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.36, -0.355)]
[(0.03, 0.04), (0.04, 0.05), (0.065, 0.06999999999999999), (-0.355, -0.35)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.4, -0.395)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.395, -0.39)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.39, -0.385)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.385, -0.38)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.38, -0.375)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.375, -0.37)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.37, -0.365)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.365, -0.36)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.36, -0.355)]
[(0.03, 0.04), (0.04, 0.05), (0.06999999999999999, 0.075), (-0.355, -0.35)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.4, -0.395)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.395, -0.39)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.39, -0.385)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.385, -0.38)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.38, -0.375)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.375, -0.37)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.37, -0.365)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.365, -0.36)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.36, -0.355)]
[(0.03, 0.04), (0.04, 0.05), (0.075, 0.08), (-0.355, -0.35)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.4, -0.395)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.395, -0.39)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.39, -0.385)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.385, -0.38)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.38, -0.375)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.375, -0.37)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.37, -0.365)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.365, -0.36)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.36, -0.355)]
[(0.03, 0.04), (0.04, 0.05), (0.08, 0.08499999999999999), (-0.355, -0.35)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.4, -0.395)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.395, -0.39)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.39, -0.385)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.385, -0.38)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.38, -0.375)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.375, -0.37)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.37, -0.365)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.365, -0.36)]
[(0.03, 0.04), (0.04, 0.05), (0.08499999999999999, 0.09), (-0.36, -0.355)]
